date,series_id,category,value,mom_pct_change
2018-07-01,CUSR0000SEFW,Other foods,202.125,-0.07909632449266679
2018-08-01,CUSR0000SEFW,Other foods,202.036,-0.04403215831787488
2018-09-01,CUSR0000SEFW,Other foods,203.018,0.48605199073432637
2018-10-01,CUSR0000SEFW,Other foods,203.435,0.2054005063590436
2018-11-01,CUSR0000SEFW,Other foods,204.136,0.344581807456934
2018-12-01,CUSR0000SEFW,Other foods,204.695,0.27383704980992185
2019-01-01,CUSR0000SEFW,Other foods,205.059,0.1778255453235289
2019-02-01,CUSR0000SEFW,Other foods,205.947,0.43304609892762524
2019-03-01,CUSR0000SEFW,Other foods,204.958,-0.480220639290696
2019-04-01,CUSR0000SEFW,Other foods,204.031,-0.45228778579025075
2019-05-01,CUSR0000SEFW,Other foods,205.369,0.6557826996877791
2019-06-01,CUSR0000SEFW,Other foods,205.598,0.11150660518384203
2019-07-01,CUSR0000SEFW,Other foods,206.224,0.3044776700162233
2019-08-01,CUSR0000SEFW,Other foods,206.659,0.21093568158896403
2019-09-01,CUSR0000SEFW,Other foods,206.12,-0.2608161270498677
2019-10-01,CUSR0000SEFW,Other foods,205.786,-0.16204152920629156
2019-11-01,CUSR0000SEFW,Other foods,205.02,-0.372231347127594
2019-12-01,CUSR0000SEFW,Other foods,205.115,0.04633694273730171
2020-01-01,CUSR0000SEFW,Other foods,206.014,0.438290714964773
2020-02-01,CUSR0000SEFW,Other foods,206.774,0.36890696748763663
2020-03-01,CUSR0000SEFW,Other foods,207.917,0.5527774284968201
2020-04-01,CUSR0000SEFW,Other foods,208.853,0.45017963899056657
2020-05-01,CUSR0000SEFW,Other foods,209.458,0.28967742862204826
2020-06-01,CUSR0000SEFW,Other foods,209.222,-0.11267175280962327
2020-07-01,CUSR0000SEFW,Other foods,209.471,0.11901234095841318
2020-08-01,CUSR0000SEFW,Other foods,209.262,-0.09977514787249397
2020-09-01,CUSR0000SEFW,Other foods,209.015,-0.11803385229999241
2020-10-01,CUSR0000SEFW,Other foods,210.209,0.5712508671626537
2020-11-01,CUSR0000SEFW,Other foods,210.976,0.3648749577801036
2020-12-01,CUSR0000SEFW,Other foods,211.003,0.012797664189290181
2021-01-01,CUSR0000SEFW,Other foods,210.914,-0.04217949507826502
2021-02-01,CUSR0000SEFW,Other foods,210.432,-0.22852916354533237
2021-03-01,CUSR0000SEFW,Other foods,210.96,0.2509124087591408
2021-04-01,CUSR0000SEFW,Other foods,211.134,0.08248009101250453
2021-05-01,CUSR0000SEFW,Other foods,211.938,0.38080081843758773
2021-06-01,CUSR0000SEFW,Other foods,212.638,0.3302852721078997
2021-07-01,CUSR0000SEFW,Other foods,213.136,0.23420084839020916
2021-08-01,CUSR0000SEFW,Other foods,213.86,0.3396892125215878
2021-09-01,CUSR0000SEFW,Other foods,213.98,0.05611147479658296
2021-10-01,CUSR0000SEFW,Other foods,213.399,-0.2715207028694211
2021-11-01,CUSR0000SEFW,Other foods,213.682,0.1326154293131543
2021-12-01,CUSR0000SEFW,Other foods,213.576,-0.049606424499959445
2022-01-01,CUSR0000SEFW,Other foods,214.068,0.23036296213059249
2022-02-01,CUSR0000SEFW,Other foods,215.762,0.7913373320627137
2022-03-01,CUSR0000SEFW,Other foods,216.574,0.3763405975102163
2022-04-01,CUSR0000SEFW,Other foods,217.197,0.2876614921458742
2022-05-01,CUSR0000SEFW,Other foods,217.666,0.21593300091622414
2022-06-01,CUSR0000SEFW,Other foods,218.737,0.4920382604540974
2022-07-01,CUSR0000SEFW,Other foods,219.638,0.41191019352007086
2022-08-01,CUSR0000SEFW,Other foods,220.711,0.48853112849325253
2022-09-01,CUSR0000SEFW,Other foods,220.23,-0.21793204688485002
2022-10-01,CUSR0000SEFW,Other foods,221.446,0.5521500249738853
2022-11-01,CUSR0000SEFW,Other foods,223.315,0.8439980853119922
2022-12-01,CUSR0000SEFW,Other foods,224.841,0.6833396771376732
2023-01-01,CUSR0000SEFW,Other foods,225.372,0.23616689126984003
2023-02-01,CUSR0000SEFW,Other foods,225.024,-0.15441137319631704
2023-03-01,CUSR0000SEFW,Other foods,224.974,-0.022219852104665705
2023-04-01,CUSR0000SEFW,Other foods,225.14,0.07378630419514476
2023-05-01,CUSR0000SEFW,Other foods,226.072,0.41396464422138735
2023-06-01,CUSR0000SEFW,Other foods,225.688,-0.16985739056584181
2023-07-01,CUSR0000SEFW,Other foods,225.608,-0.03544716599906961
2023-08-01,CUSR0000SEFW,Other foods,225.949,0.1511471224424632
2023-09-01,CUSR0000SEFW,Other foods,226.652,0.3111321581418691
2023-10-01,CUSR0000SEFW,Other foods,227.372,0.3176676137867762
2023-11-01,CUSR0000SEFW,Other foods,226.653,-0.31622187428532733
2023-12-01,CUSR0000SEFW,Other foods,227.542,0.39222953148645434
2024-01-01,CUSR0000SEFW,Other foods,228.114,0.25138216241398226
2024-02-01,CUSR0000SEFW,Other foods,229.119,0.4405691890896568
2024-03-01,CUSR0000SEFW,Other foods,228.767,-0.15363195544673136
2024-04-01,CUSR0000SEFW,Other foods,228.725,-0.01835929133136016
2024-05-01,CUSR0000SEFW,Other foods,229.235,0.2229751885451936
2024-06-01,CUSR0000SEFW,Other foods,229.527,0.12738019935871758
2024-07-01,CUSR0000SEFW,Other foods,229.992,0.20259054490321393
2024-08-01,CUSR0000SEFW,Other foods,230.143,0.06565445754636023
2024-09-01,CUSR0000SEFW,Other foods,230.211,0.02954684696037102
2024-10-01,CUSR0000SEFW,Other foods,229.83,-0.16550034533536762
2024-11-01,CUSR0000SEFW,Other foods,229.105,-0.3154505504068372
2024-12-01,CUSR0000SEFW,Other foods,229.766,0.2885140001309461
